"","X","date","case","state","hum","l1.hum","l2.hum","l3.hum","l4.hum","l5.hum","newyears","christmas","O104period","l6.hum","l7.hum","l8.hum","l9.hum","l10.hum","l11.hum","l12.hum","l13.hum","l14.hum","l15.hum","l16.hum","l17.hum","l18.hum","l19.hum","l20.hum","case1","case2","case3","case4","case5","case6","case7","case8","case9","case10","case11","case12","case13","case14","case15","case16","case17","case18","case19","case20"
"276",328,"2007-04-09",770,0,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,0,0,FALSE,7.8702433845205,7.33021147213145,7.2207447291507,6.23703253277891,7.55975289424372,4.71390364384692,8.36755789361757,8.9401356178012,8.26928887939175,6.50988799358628,6.82403304801573,7.51610540820845,8.9559980445034,8.72351702286924,9.10930024189627,877,939,1026,1015,1026,929,835,924,901,1022,978,1180,1223,657,565,1059,1077,1000,1131,1133
"277",329,"2007-04-16",1126,0,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,0,0,FALSE,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507,6.23703253277891,7.55975289424372,4.71390364384692,8.36755789361757,8.9401356178012,8.26928887939175,6.50988799358628,6.82403304801573,7.51610540820845,8.9559980445034,8.72351702286924,770,877,939,1026,1015,1026,929,835,924,901,1022,978,1180,1223,657,565,1059,1077,1000,1131
"278",330,"2007-04-23",1227,0,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,0,0,FALSE,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507,6.23703253277891,7.55975289424372,4.71390364384692,8.36755789361757,8.9401356178012,8.26928887939175,6.50988799358628,6.82403304801573,7.51610540820845,8.9559980445034,1126,770,877,939,1026,1015,1026,929,835,924,901,1022,978,1180,1223,657,565,1059,1077,1000
"279",331,"2007-04-30",974,0,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,0,0,FALSE,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507,6.23703253277891,7.55975289424372,4.71390364384692,8.36755789361757,8.9401356178012,8.26928887939175,6.50988799358628,6.82403304801573,7.51610540820845,1227,1126,770,877,939,1026,1015,1026,929,835,924,901,1022,978,1180,1223,657,565,1059,1077
"280",332,"2007-05-07",1304,0,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,0,0,FALSE,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507,6.23703253277891,7.55975289424372,4.71390364384692,8.36755789361757,8.9401356178012,8.26928887939175,6.50988799358628,6.82403304801573,974,1227,1126,770,877,939,1026,1015,1026,929,835,924,901,1022,978,1180,1223,657,565,1059
"281",333,"2007-05-14",1201,0,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,0,0,FALSE,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507,6.23703253277891,7.55975289424372,4.71390364384692,8.36755789361757,8.9401356178012,8.26928887939175,6.50988799358628,1304,974,1227,1126,770,877,939,1026,1015,1026,929,835,924,901,1022,978,1180,1223,657,565
"282",334,"2007-05-21",1339,0,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,0,0,FALSE,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507,6.23703253277891,7.55975289424372,4.71390364384692,8.36755789361757,8.9401356178012,8.26928887939175,1201,1304,974,1227,1126,770,877,939,1026,1015,1026,929,835,924,901,1022,978,1180,1223,657
"283",335,"2007-05-28",1351,0,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,0,0,FALSE,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507,6.23703253277891,7.55975289424372,4.71390364384692,8.36755789361757,8.9401356178012,1339,1201,1304,974,1227,1126,770,877,939,1026,1015,1026,929,835,924,901,1022,978,1180,1223
"284",336,"2007-06-04",1473,0,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,0,0,FALSE,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507,6.23703253277891,7.55975289424372,4.71390364384692,8.36755789361757,1351,1339,1201,1304,974,1227,1126,770,877,939,1026,1015,1026,929,835,924,901,1022,978,1180
"285",337,"2007-06-11",1808,0,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,0,0,FALSE,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507,6.23703253277891,7.55975289424372,4.71390364384692,1473,1351,1339,1201,1304,974,1227,1126,770,877,939,1026,1015,1026,929,835,924,901,1022,978
"286",338,"2007-06-18",2023,0,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,0,0,FALSE,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507,6.23703253277891,7.55975289424372,1808,1473,1351,1339,1201,1304,974,1227,1126,770,877,939,1026,1015,1026,929,835,924,901,1022
"287",339,"2007-06-25",1879,0,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,0,0,FALSE,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507,6.23703253277891,2023,1808,1473,1351,1339,1201,1304,974,1227,1126,770,877,939,1026,1015,1026,929,835,924,901
"288",340,"2007-07-02",1882,0,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,0,0,FALSE,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507,1879,2023,1808,1473,1351,1339,1201,1304,974,1227,1126,770,877,939,1026,1015,1026,929,835,924
"289",341,"2007-07-09",1933,0,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,0,0,FALSE,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,1882,1879,2023,1808,1473,1351,1339,1201,1304,974,1227,1126,770,877,939,1026,1015,1026,929,835
"290",342,"2007-07-16",1945,0,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,0,0,FALSE,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,1933,1882,1879,2023,1808,1473,1351,1339,1201,1304,974,1227,1126,770,877,939,1026,1015,1026,929
"291",343,"2007-07-23",1834,0,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,0,0,FALSE,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,1945,1933,1882,1879,2023,1808,1473,1351,1339,1201,1304,974,1227,1126,770,877,939,1026,1015,1026
"292",344,"2007-07-30",1590,0,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,0,0,FALSE,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,1834,1945,1933,1882,1879,2023,1808,1473,1351,1339,1201,1304,974,1227,1126,770,877,939,1026,1015
"293",345,"2007-08-06",1432,0,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,0,0,FALSE,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,1590,1834,1945,1933,1882,1879,2023,1808,1473,1351,1339,1201,1304,974,1227,1126,770,877,939,1026
"294",346,"2007-08-13",1712,0,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,0,0,FALSE,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,1432,1590,1834,1945,1933,1882,1879,2023,1808,1473,1351,1339,1201,1304,974,1227,1126,770,877,939
"295",347,"2007-08-20",1717,0,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,0,0,FALSE,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,1712,1432,1590,1834,1945,1933,1882,1879,2023,1808,1473,1351,1339,1201,1304,974,1227,1126,770,877
"296",348,"2007-08-27",1688,0,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,0,0,FALSE,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,1717,1712,1432,1590,1834,1945,1933,1882,1879,2023,1808,1473,1351,1339,1201,1304,974,1227,1126,770
"297",349,"2007-09-03",1623,0,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,0,0,FALSE,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,1688,1717,1712,1432,1590,1834,1945,1933,1882,1879,2023,1808,1473,1351,1339,1201,1304,974,1227,1126
"298",350,"2007-09-10",1501,0,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,0,0,FALSE,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,1623,1688,1717,1712,1432,1590,1834,1945,1933,1882,1879,2023,1808,1473,1351,1339,1201,1304,974,1227
"299",351,"2007-09-17",1431,0,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,0,0,FALSE,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,1501,1623,1688,1717,1712,1432,1590,1834,1945,1933,1882,1879,2023,1808,1473,1351,1339,1201,1304,974
"300",352,"2007-09-24",1362,0,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,0,0,FALSE,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,1431,1501,1623,1688,1717,1712,1432,1590,1834,1945,1933,1882,1879,2023,1808,1473,1351,1339,1201,1304
"301",353,"2007-10-01",1155,0,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,0,0,FALSE,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,1362,1431,1501,1623,1688,1717,1712,1432,1590,1834,1945,1933,1882,1879,2023,1808,1473,1351,1339,1201
"302",354,"2007-10-08",1356,0,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,0,0,FALSE,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,1155,1362,1431,1501,1623,1688,1717,1712,1432,1590,1834,1945,1933,1882,1879,2023,1808,1473,1351,1339
"303",355,"2007-10-15",1372,0,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,0,0,FALSE,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,1356,1155,1362,1431,1501,1623,1688,1717,1712,1432,1590,1834,1945,1933,1882,1879,2023,1808,1473,1351
"304",356,"2007-10-22",1274,0,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,0,0,FALSE,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,1372,1356,1155,1362,1431,1501,1623,1688,1717,1712,1432,1590,1834,1945,1933,1882,1879,2023,1808,1473
"305",357,"2007-10-29",1156,0,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,0,0,FALSE,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,1274,1372,1356,1155,1362,1431,1501,1623,1688,1717,1712,1432,1590,1834,1945,1933,1882,1879,2023,1808
"306",358,"2007-11-05",1247,0,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,0,0,FALSE,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,1156,1274,1372,1356,1155,1362,1431,1501,1623,1688,1717,1712,1432,1590,1834,1945,1933,1882,1879,2023
"307",359,"2007-11-12",1320,0,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,0,0,FALSE,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,1247,1156,1274,1372,1356,1155,1362,1431,1501,1623,1688,1717,1712,1432,1590,1834,1945,1933,1882,1879
"308",360,"2007-11-19",1133,0,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,0,0,FALSE,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,1320,1247,1156,1274,1372,1356,1155,1362,1431,1501,1623,1688,1717,1712,1432,1590,1834,1945,1933,1882
"309",361,"2007-11-26",1078,0,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,0,0,FALSE,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,1133,1320,1247,1156,1274,1372,1356,1155,1362,1431,1501,1623,1688,1717,1712,1432,1590,1834,1945,1933
"310",362,"2007-12-03",1035,0,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,0,0,FALSE,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,1078,1133,1320,1247,1156,1274,1372,1356,1155,1362,1431,1501,1623,1688,1717,1712,1432,1590,1834,1945
"311",363,"2007-12-10",978,0,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,0,0,FALSE,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,1035,1078,1133,1320,1247,1156,1274,1372,1356,1155,1362,1431,1501,1623,1688,1717,1712,1432,1590,1834
"312",364,"2007-12-17",941,0,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,0,0,FALSE,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,978,1035,1078,1133,1320,1247,1156,1274,1372,1356,1155,1362,1431,1501,1623,1688,1717,1712,1432,1590
"313",365,"2007-12-24",442,0,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,0,1,FALSE,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,941,978,1035,1078,1133,1320,1247,1156,1274,1372,1356,1155,1362,1431,1501,1623,1688,1717,1712,1432
"314",366,"2007-12-31",479,0,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,0,1,FALSE,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,442,941,978,1035,1078,1133,1320,1247,1156,1274,1372,1356,1155,1362,1431,1501,1623,1688,1717,1712
"315",367,"2008-01-07",1037,0,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,1,0,FALSE,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,479,442,941,978,1035,1078,1133,1320,1247,1156,1274,1372,1356,1155,1362,1431,1501,1623,1688,1717
"316",368,"2008-01-14",1062,0,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,1,0,FALSE,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,1037,479,442,941,978,1035,1078,1133,1320,1247,1156,1274,1372,1356,1155,1362,1431,1501,1623,1688
"317",369,"2008-01-21",828,0,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,0,0,FALSE,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,1062,1037,479,442,941,978,1035,1078,1133,1320,1247,1156,1274,1372,1356,1155,1362,1431,1501,1623
"318",370,"2008-01-28",827,0,6.38721336432547,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,0,0,FALSE,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,828,1062,1037,479,442,941,978,1035,1078,1133,1320,1247,1156,1274,1372,1356,1155,1362,1431,1501
"319",371,"2008-02-04",757,0,6.64772071984038,6.38721336432547,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879,0,0,FALSE,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,827,828,1062,1037,479,442,941,978,1035,1078,1133,1320,1247,1156,1274,1372,1356,1155,1362,1431
"320",372,"2008-02-11",832,0,5.18307123818149,6.64772071984038,6.38721336432547,7.12496222067078,8.20597597221598,6.9062551957402,0,0,FALSE,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,757,827,828,1062,1037,479,442,941,978,1035,1078,1133,1320,1247,1156,1274,1372,1356,1155,1362
"321",373,"2008-02-18",837,0,7.43290253659973,5.18307123818149,6.64772071984038,6.38721336432547,7.12496222067078,8.20597597221598,0,0,FALSE,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,832,757,827,828,1062,1037,479,442,941,978,1035,1078,1133,1320,1247,1156,1274,1372,1356,1155
"322",374,"2008-02-25",814,0,8.14550040139973,7.43290253659973,5.18307123818149,6.64772071984038,6.38721336432547,7.12496222067078,0,0,FALSE,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,837,832,757,827,828,1062,1037,479,442,941,978,1035,1078,1133,1320,1247,1156,1274,1372,1356
"323",375,"2008-03-03",792,0,6.46012712503961,8.14550040139973,7.43290253659973,5.18307123818149,6.64772071984038,6.38721336432547,0,0,FALSE,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,814,837,832,757,827,828,1062,1037,479,442,941,978,1035,1078,1133,1320,1247,1156,1274,1372
"324",376,"2008-03-10",747,0,7.81899642402878,6.46012712503961,8.14550040139973,7.43290253659973,5.18307123818149,6.64772071984038,0,0,FALSE,6.38721336432547,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,792,814,837,832,757,827,828,1062,1037,479,442,941,978,1035,1078,1133,1320,1247,1156,1274
"325",377,"2008-03-17",643,0,5.71764013796106,7.81899642402878,6.46012712503961,8.14550040139973,7.43290253659973,5.18307123818149,0,0,FALSE,6.64772071984038,6.38721336432547,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,747,792,814,837,832,757,827,828,1062,1037,479,442,941,978,1035,1078,1133,1320,1247,1156
"326",378,"2008-03-24",542,0,6.06783556019465,5.71764013796106,7.81899642402878,6.46012712503961,8.14550040139973,7.43290253659973,0,0,FALSE,5.18307123818149,6.64772071984038,6.38721336432547,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,643,747,792,814,837,832,757,827,828,1062,1037,479,442,941,978,1035,1078,1133,1320,1247
"327",379,"2008-03-31",798,0,8.10053082843953,6.06783556019465,5.71764013796106,7.81899642402878,6.46012712503961,8.14550040139973,0,0,FALSE,7.43290253659973,5.18307123818149,6.64772071984038,6.38721336432547,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,542,643,747,792,814,837,832,757,827,828,1062,1037,479,442,941,978,1035,1078,1133,1320
"328",380,"2008-04-07",994,0,7.54401083077137,8.10053082843953,6.06783556019465,5.71764013796106,7.81899642402878,6.46012712503961,0,0,FALSE,8.14550040139973,7.43290253659973,5.18307123818149,6.64772071984038,6.38721336432547,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,798,542,643,747,792,814,837,832,757,827,828,1062,1037,479,442,941,978,1035,1078,1133
"329",381,"2008-04-14",963,0,7.86400071305497,7.54401083077137,8.10053082843953,6.06783556019465,5.71764013796106,7.81899642402878,0,0,FALSE,6.46012712503961,8.14550040139973,7.43290253659973,5.18307123818149,6.64772071984038,6.38721336432547,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,994,798,542,643,747,792,814,837,832,757,827,828,1062,1037,479,442,941,978,1035,1078
"330",382,"2008-04-21",967,0,9.20308040492744,7.86400071305497,7.54401083077137,8.10053082843953,6.06783556019465,5.71764013796106,0,0,FALSE,7.81899642402878,6.46012712503961,8.14550040139973,7.43290253659973,5.18307123818149,6.64772071984038,6.38721336432547,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,963,994,798,542,643,747,792,814,837,832,757,827,828,1062,1037,479,442,941,978,1035
