"","date","case","state","hum","l1.hum","l2.hum","l3.hum","l4.hum","l5.hum","newyears","christmas","O104period","l6.hum","l7.hum","l8.hum","l9.hum","l10.hum","l11.hum","l12.hum","l13.hum","l14.hum","l15.hum","l16.hum","l17.hum","l18.hum","l19.hum","l20.hum"
"324",2007-03-12,1015,0,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507,6.23703253277891,0,0,FALSE,7.55975289424372,4.71390364384692,8.36755789361757,8.9401356178012,8.26928887939175,6.50988799358628,6.82403304801573,7.51610540820845,8.9559980445034,8.72351702286924,9.10930024189627,10.5463902205395,8.46568533406484,8.03249853314609,12.8785965443447
"325",2007-03-19,1026,0,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507,0,0,FALSE,6.23703253277891,7.55975289424372,4.71390364384692,8.36755789361757,8.9401356178012,8.26928887939175,6.50988799358628,6.82403304801573,7.51610540820845,8.9559980445034,8.72351702286924,9.10930024189627,10.5463902205395,8.46568533406484,8.03249853314609
"326",2007-03-26,939,0,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,0,0,FALSE,7.2207447291507,6.23703253277891,7.55975289424372,4.71390364384692,8.36755789361757,8.9401356178012,8.26928887939175,6.50988799358628,6.82403304801573,7.51610540820845,8.9559980445034,8.72351702286924,9.10930024189627,10.5463902205395,8.46568533406484
"327",2007-04-02,877,0,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,0,0,FALSE,7.33021147213145,7.2207447291507,6.23703253277891,7.55975289424372,4.71390364384692,8.36755789361757,8.9401356178012,8.26928887939175,6.50988799358628,6.82403304801573,7.51610540820845,8.9559980445034,8.72351702286924,9.10930024189627,10.5463902205395
"328",2007-04-09,770,0,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,0,0,FALSE,7.8702433845205,7.33021147213145,7.2207447291507,6.23703253277891,7.55975289424372,4.71390364384692,8.36755789361757,8.9401356178012,8.26928887939175,6.50988799358628,6.82403304801573,7.51610540820845,8.9559980445034,8.72351702286924,9.10930024189627
"329",2007-04-16,1126,0,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,0,0,FALSE,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507,6.23703253277891,7.55975289424372,4.71390364384692,8.36755789361757,8.9401356178012,8.26928887939175,6.50988799358628,6.82403304801573,7.51610540820845,8.9559980445034,8.72351702286924
"330",2007-04-23,1227,0,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,0,0,FALSE,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507,6.23703253277891,7.55975289424372,4.71390364384692,8.36755789361757,8.9401356178012,8.26928887939175,6.50988799358628,6.82403304801573,7.51610540820845,8.9559980445034
"331",2007-04-30,974,0,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,0,0,FALSE,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507,6.23703253277891,7.55975289424372,4.71390364384692,8.36755789361757,8.9401356178012,8.26928887939175,6.50988799358628,6.82403304801573,7.51610540820845
"332",2007-05-07,1304,0,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,0,0,FALSE,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507,6.23703253277891,7.55975289424372,4.71390364384692,8.36755789361757,8.9401356178012,8.26928887939175,6.50988799358628,6.82403304801573
"333",2007-05-14,1201,0,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,0,0,FALSE,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507,6.23703253277891,7.55975289424372,4.71390364384692,8.36755789361757,8.9401356178012,8.26928887939175,6.50988799358628
"334",2007-05-21,1339,0,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,0,0,FALSE,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507,6.23703253277891,7.55975289424372,4.71390364384692,8.36755789361757,8.9401356178012,8.26928887939175
"335",2007-05-28,1351,0,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,0,0,FALSE,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507,6.23703253277891,7.55975289424372,4.71390364384692,8.36755789361757,8.9401356178012
"336",2007-06-04,1473,0,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,0,0,FALSE,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507,6.23703253277891,7.55975289424372,4.71390364384692,8.36755789361757
"337",2007-06-11,1808,0,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,0,0,FALSE,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507,6.23703253277891,7.55975289424372,4.71390364384692
"338",2007-06-18,2023,0,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,0,0,FALSE,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507,6.23703253277891,7.55975289424372
"339",2007-06-25,1879,0,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,0,0,FALSE,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507,6.23703253277891
"340",2007-07-02,1882,0,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,0,0,FALSE,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145,7.2207447291507
"341",2007-07-09,1933,0,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,0,0,FALSE,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205,7.33021147213145
"342",2007-07-16,1945,0,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,0,0,FALSE,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994,7.8702433845205
"343",2007-07-23,1834,0,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,0,0,FALSE,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887,7.81634413281994
"344",2007-07-30,1590,0,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,0,0,FALSE,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522,7.93568395371887
"345",2007-08-06,1432,0,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,0,0,FALSE,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851,6.63888198888522
"346",2007-08-13,1712,0,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,0,0,FALSE,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906,7.25037651103851
"347",2007-08-20,1717,0,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,0,0,FALSE,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324,7.34197269138906
"348",2007-08-27,1688,0,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,0,0,FALSE,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352,9.65780075949324
"349",2007-09-03,1623,0,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,0,0,FALSE,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717,7.65769367173352
"350",2007-09-10,1501,0,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,0,0,FALSE,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999,10.7047510073717
"351",2007-09-17,1431,0,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,0,0,FALSE,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322,7.99317581180999
"352",2007-09-24,1362,0,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,0,0,FALSE,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401,11.7894829455322
"353",2007-10-01,1155,0,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,0,0,FALSE,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716,11.5137539413401
"354",2007-10-08,1356,0,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,0,0,FALSE,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134,16.5247724799716
"355",2007-10-15,1372,0,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,0,0,FALSE,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367,13.0805289938134
"356",2007-10-22,1274,0,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,0,0,FALSE,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155,17.2402371962367
"357",2007-10-29,1156,0,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,0,0,FALSE,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663,16.5140710923155
"358",2007-11-05,1247,0,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,0,0,FALSE,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065,16.3770991807663
"359",2007-11-12,1320,0,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,0,0,FALSE,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896,13.5404032543065
"360",2007-11-19,1133,0,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,0,0,FALSE,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007,14.2534732366896
"361",2007-11-26,1078,0,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,0,0,FALSE,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091,15.5669164509007
"362",2007-12-03,1035,0,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,0,0,FALSE,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639,17.4247076097091
"363",2007-12-10,978,0,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,0,0,FALSE,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585,15.0787545760639
"364",2007-12-17,941,0,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,0,0,FALSE,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148,13.1699586083585
"365",2007-12-24,442,0,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,0,1,FALSE,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672,17.3225240274148
"366",2007-12-31,479,0,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,0,1,FALSE,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744,15.6412916360672
"367",2008-01-07,1037,0,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,1,0,FALSE,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852,16.7919523819744
"368",2008-01-14,1062,0,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,1,0,FALSE,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164,12.9369031247852
"369",2008-01-21,828,0,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,0,0,FALSE,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755,12.2940592923164
"370",2008-01-28,827,0,6.38721336432547,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,0,0,FALSE,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596,12.0141289005755
"371",2008-02-04,757,0,6.64772071984038,6.38721336432547,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879,0,0,FALSE,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992,12.1279342971596
"372",2008-02-11,832,0,5.18307123818149,6.64772071984038,6.38721336432547,7.12496222067078,8.20597597221598,6.9062551957402,0,0,FALSE,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317,12.2804252303992
"373",2008-02-18,837,0,7.43290253659973,5.18307123818149,6.64772071984038,6.38721336432547,7.12496222067078,8.20597597221598,0,0,FALSE,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525,12.879721397317
"374",2008-02-25,814,0,8.14550040139973,7.43290253659973,5.18307123818149,6.64772071984038,6.38721336432547,7.12496222067078,0,0,FALSE,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761,9.65698036827525
"375",2008-03-03,792,0,6.46012712503961,8.14550040139973,7.43290253659973,5.18307123818149,6.64772071984038,6.38721336432547,0,0,FALSE,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336,8.999807398761
"376",2008-03-10,747,0,7.81899642402878,6.46012712503961,8.14550040139973,7.43290253659973,5.18307123818149,6.64772071984038,0,0,FALSE,6.38721336432547,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575,8.06067875165336
"377",2008-03-17,643,0,5.71764013796106,7.81899642402878,6.46012712503961,8.14550040139973,7.43290253659973,5.18307123818149,0,0,FALSE,6.64772071984038,6.38721336432547,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592,9.6595796787575
"378",2008-03-24,542,0,6.06783556019465,5.71764013796106,7.81899642402878,6.46012712503961,8.14550040139973,7.43290253659973,0,0,FALSE,5.18307123818149,6.64772071984038,6.38721336432547,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319,7.80902299900592
"379",2008-03-31,798,0,8.10053082843953,6.06783556019465,5.71764013796106,7.81899642402878,6.46012712503961,8.14550040139973,0,0,FALSE,7.43290253659973,5.18307123818149,6.64772071984038,6.38721336432547,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154,6.25292711519319
"380",2008-04-07,994,0,7.54401083077137,8.10053082843953,6.06783556019465,5.71764013796106,7.81899642402878,6.46012712503961,0,0,FALSE,8.14550040139973,7.43290253659973,5.18307123818149,6.64772071984038,6.38721336432547,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495,6.89281204020154
"381",2008-04-14,963,0,7.86400071305497,7.54401083077137,8.10053082843953,6.06783556019465,5.71764013796106,7.81899642402878,0,0,FALSE,6.46012712503961,8.14550040139973,7.43290253659973,5.18307123818149,6.64772071984038,6.38721336432547,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463,6.88469040872495
"382",2008-04-21,967,0,9.20308040492744,7.86400071305497,7.54401083077137,8.10053082843953,6.06783556019465,5.71764013796106,0,0,FALSE,7.81899642402878,6.46012712503961,8.14550040139973,7.43290253659973,5.18307123818149,6.64772071984038,6.38721336432547,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099,8.32896726506463
"383",2008-04-28,936,0,9.8531230827974,9.20308040492744,7.86400071305497,7.54401083077137,8.10053082843953,6.06783556019465,0,0,FALSE,5.71764013796106,7.81899642402878,6.46012712503961,8.14550040139973,7.43290253659973,5.18307123818149,6.64772071984038,6.38721336432547,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982,6.13318503145099
"384",2008-05-05,1071,0,10.2434978943201,9.8531230827974,9.20308040492744,7.86400071305497,7.54401083077137,8.10053082843953,0,0,FALSE,6.06783556019465,5.71764013796106,7.81899642402878,6.46012712503961,8.14550040139973,7.43290253659973,5.18307123818149,6.64772071984038,6.38721336432547,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594,4.418546925982
"385",2008-05-12,1013,0,11.5915172246409,10.2434978943201,9.8531230827974,9.20308040492744,7.86400071305497,7.54401083077137,0,0,FALSE,8.10053082843953,6.06783556019465,5.71764013796106,7.81899642402878,6.46012712503961,8.14550040139973,7.43290253659973,5.18307123818149,6.64772071984038,6.38721336432547,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879,5.72311213264594
"386",2008-05-19,1329,0,10.3214103172255,11.5915172246409,10.2434978943201,9.8531230827974,9.20308040492744,7.86400071305497,0,0,FALSE,7.54401083077137,8.10053082843953,6.06783556019465,5.71764013796106,7.81899642402878,6.46012712503961,8.14550040139973,7.43290253659973,5.18307123818149,6.64772071984038,6.38721336432547,7.12496222067078,8.20597597221598,6.9062551957402,5.27664195005879
"387",2008-05-26,1528,0,15.4255223132325,10.3214103172255,11.5915172246409,10.2434978943201,9.8531230827974,9.20308040492744,0,0,FALSE,7.86400071305497,7.54401083077137,8.10053082843953,6.06783556019465,5.71764013796106,7.81899642402878,6.46012712503961,8.14550040139973,7.43290253659973,5.18307123818149,6.64772071984038,6.38721336432547,7.12496222067078,8.20597597221598,6.9062551957402
"388",2008-06-02,1649,0,14.8001421517169,15.4255223132325,10.3214103172255,11.5915172246409,10.2434978943201,9.8531230827974,0,0,FALSE,9.20308040492744,7.86400071305497,7.54401083077137,8.10053082843953,6.06783556019465,5.71764013796106,7.81899642402878,6.46012712503961,8.14550040139973,7.43290253659973,5.18307123818149,6.64772071984038,6.38721336432547,7.12496222067078,8.20597597221598
"389",2008-06-09,1801,0,11.9081301258132,14.8001421517169,15.4255223132325,10.3214103172255,11.5915172246409,10.2434978943201,0,0,FALSE,9.8531230827974,9.20308040492744,7.86400071305497,7.54401083077137,8.10053082843953,6.06783556019465,5.71764013796106,7.81899642402878,6.46012712503961,8.14550040139973,7.43290253659973,5.18307123818149,6.64772071984038,6.38721336432547,7.12496222067078
"390",2008-06-16,1652,0,13.4747695195464,11.9081301258132,14.8001421517169,15.4255223132325,10.3214103172255,11.5915172246409,0,0,FALSE,10.2434978943201,9.8531230827974,9.20308040492744,7.86400071305497,7.54401083077137,8.10053082843953,6.06783556019465,5.71764013796106,7.81899642402878,6.46012712503961,8.14550040139973,7.43290253659973,5.18307123818149,6.64772071984038,6.38721336432547
"391",2008-06-23,1468,0,14.7633461404574,13.4747695195464,11.9081301258132,14.8001421517169,15.4255223132325,10.3214103172255,0,0,FALSE,11.5915172246409,10.2434978943201,9.8531230827974,9.20308040492744,7.86400071305497,7.54401083077137,8.10053082843953,6.06783556019465,5.71764013796106,7.81899642402878,6.46012712503961,8.14550040139973,7.43290253659973,5.18307123818149,6.64772071984038
"392",2008-06-30,1680,0,15.1136220203203,14.7633461404574,13.4747695195464,11.9081301258132,14.8001421517169,15.4255223132325,0,0,FALSE,10.3214103172255,11.5915172246409,10.2434978943201,9.8531230827974,9.20308040492744,7.86400071305497,7.54401083077137,8.10053082843953,6.06783556019465,5.71764013796106,7.81899642402878,6.46012712503961,8.14550040139973,7.43290253659973,5.18307123818149
"393",2008-07-07,1891,0,14.7385128911776,15.1136220203203,14.7633461404574,13.4747695195464,11.9081301258132,14.8001421517169,0,0,FALSE,15.4255223132325,10.3214103172255,11.5915172246409,10.2434978943201,9.8531230827974,9.20308040492744,7.86400071305497,7.54401083077137,8.10053082843953,6.06783556019465,5.71764013796106,7.81899642402878,6.46012712503961,8.14550040139973,7.43290253659973
"394",2008-07-14,1810,0,14.3871048587624,14.7385128911776,15.1136220203203,14.7633461404574,13.4747695195464,11.9081301258132,0,0,FALSE,14.8001421517169,15.4255223132325,10.3214103172255,11.5915172246409,10.2434978943201,9.8531230827974,9.20308040492744,7.86400071305497,7.54401083077137,8.10053082843953,6.06783556019465,5.71764013796106,7.81899642402878,6.46012712503961,8.14550040139973
"395",2008-07-21,1743,0,15.54936721174,14.3871048587624,14.7385128911776,15.1136220203203,14.7633461404574,13.4747695195464,0,0,FALSE,11.9081301258132,14.8001421517169,15.4255223132325,10.3214103172255,11.5915172246409,10.2434978943201,9.8531230827974,9.20308040492744,7.86400071305497,7.54401083077137,8.10053082843953,6.06783556019465,5.71764013796106,7.81899642402878,6.46012712503961
