"","data_set","unit","prediction_horizon","lag_structure","prediction_time","pred_mean","pred_var","cor1","cor2","cor3","cor4","cor5","cor6","cor7","cor8","cor9","cor10","cor11","cor12","obs","unit_wise_dss","multiv_dss"
"3987","noroBE",3,1,"lin",291,1.34157599879287,1.64140264817008,0,0,1,0,0,0,0,0,0,0,0,0,2,0.513923040581731,0.51628116562763
"3988","noroBE",4,1,"lin",291,1.28553507235232,1.5608359087476,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.02897614311453,0.51628116562763
"3989","noroBE",5,1,"lin",291,1.17479549158551,1.40470885449162,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.147481337284348,0.51628116562763
"3990","noroBE",6,1,"lin",291,1.20215866674735,1.44290698106339,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.00078923320467,0.51628116562763
"3991","noroBE",7,1,"lin",291,1.97159552775871,2.61914852840774,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.600351283416135,0.51628116562763
"3992","noroBE",8,1,"lin",291,1.17863146362925,1.41004871569285,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.150432231553657,0.51628116562763
"3993","noroBE",9,1,"lin",291,1.69490077950256,2.17345178194134,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.14965961155938,0.51628116562763
"3994","noroBE",10,1,"lin",291,1.75150604930293,2.26255553394452,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.16442633169464,0.51628116562763
"3995","noroBE",11,1,"lin",291,1.35737590673141,1.66430633398888,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.277018413203688,0.51628116562763
"3996","noroBE",12,1,"lin",291,1.0159918854643,1.18794900044717,0,0,0,0,0,0,0,0,0,0,0,1,2,0.902817110933267,0.51628116562763
"3997","noroBE",1,2,"lin",291,1.6702820114121,2.17709319569981,1,0.002,0.001,0.001,0.005,0.002,0.003,0.007,0.007,0.009,0.006,0.001,3,0.901199690198276,0.530947568078511
"3998","noroBE",2,2,"lin",291,0.947226074522464,1.10868064882722,0.002,1,0.004,0.002,0.004,0.005,0.006,0.003,0.001,0.003,0.005,0.006,2,0.999843174890251,0.530947568078511
"3999","noroBE",3,2,"lin",291,1.50856963297917,1.94064977193613,0.001,0.004,1,0.006,0.002,0.003,0.008,0.003,0.001,0.002,0.003,0.008,1,-0.365070585067584,0.530947568078511
"4000","noroBE",4,2,"lin",291,1.39964421413004,1.78395152310505,0.001,0.002,0.006,1,0.001,0.002,0.003,0.002,0.001,0.001,0.001,0.009,1,-0.299214065783564,0.530947568078511
"4001","noroBE",5,2,"lin",291,1.3441245654055,1.67881120410141,0.005,0.004,0.002,0.001,1,0.002,0.008,0.008,0.003,0.004,0.006,0.003,1,-0.265591851463207,0.530947568078511
"4002","noroBE",6,2,"lin",291,1.32136027690352,1.66635016943434,0.002,0.005,0.003,0.002,0.002,1,0.003,0.002,0.002,0.004,0.008,0.008,1,-0.248948238666827,0.530947568078511
"4003","noroBE",7,2,"lin",291,2.24982904179486,3.26089322382915,0.003,0.006,0.008,0.003,0.008,0.003,1,0.012,0.004,0.002,0.004,0.004,3,0.415424358499975,0.530947568078511
"4004","noroBE",8,2,"lin",291,1.26176894667132,1.61104741497737,0.007,0.003,0.003,0.002,0.008,0.002,0.012,1,0.012,0.006,0.005,0.002,1,-0.206235756585547,0.530947568078511
"4005","noroBE",9,2,"lin",291,1.43006821436337,1.87459515275864,0.007,0.001,0.001,0.001,0.003,0.002,0.004,0.012,1,0.014,0.004,0.001,1,-0.314111329422478,0.530947568078511
"4006","noroBE",10,2,"lin",291,2.04743116796857,2.96362129036325,0.009,0.003,0.002,0.001,0.004,0.004,0.002,0.006,0.014,1,0.012,0.002,1,-0.608434931521232,0.530947568078511
"4007","noroBE",11,2,"lin",291,1.62773065468115,2.14921444694305,0.006,0.005,0.003,0.001,0.006,0.008,0.004,0.005,0.004,0.012,1,0.004,0,-1.11030594940007,0.530947568078511
"4008","noroBE",12,2,"lin",291,1.20243829634179,1.51172178015541,0.001,0.006,0.008,0.009,0.003,0.008,0.004,0.002,0.001,0.002,0.004,1,0,-0.977972999082737,0.530947568078511
"4009","noroBE",1,3,"lin",291,1.85199453134906,2.49186676720481,1,0.003,0.002,0.001,0.007,0.004,0.005,0.012,0.013,0.014,0.01,0.002,1,-0.539727315412046,0.789804826796753
"4010","noroBE",2,3,"lin",291,1.11019341140556,1.33582170848728,0.003,1,0.007,0.003,0.006,0.007,0.01,0.005,0.003,0.005,0.008,0.009,1,-0.0953413681681326,0.789804826796753
"4011","noroBE",3,3,"lin",291,1.78296891371479,2.40529301673295,0.002,0.007,1,0.01,0.004,0.004,0.013,0.006,0.003,0.003,0.005,0.013,4,1.42951194098835,0.789804826796753
"4012","noroBE",4,3,"lin",291,1.63998348610994,2.18689827212814,0.001,0.003,0.01,1,0.002,0.004,0.005,0.003,0.001,0.002,0.002,0.013,1,-0.432767338954662,0.789804826796753
"4013","noroBE",5,3,"lin",291,1.58695752371553,2.06558246381004,0.007,0.006,0.004,0.002,1,0.004,0.012,0.013,0.006,0.006,0.01,0.005,1,-0.408399691068668,0.789804826796753
"4014","noroBE",6,3,"lin",291,1.50140562800698,1.97063583422461,0.004,0.007,0.004,0.004,0.004,1,0.006,0.004,0.003,0.007,0.012,0.014,4,1.77988756747076,0.789804826796753
"4015","noroBE",7,3,"lin",291,2.62690929356377,4.09191136231423,0.005,0.01,0.013,0.005,0.012,0.006,1,0.019,0.007,0.005,0.007,0.007,5,1.17314374600271,0.789804826796753
"4016","noroBE",8,3,"lin",291,1.47933417388148,1.99335702450929,0.012,0.005,0.006,0.003,0.013,0.004,0.019,1,0.02,0.01,0.008,0.004,1,-0.339504744197836,0.789804826796753
"4017","noroBE",9,3,"lin",291,1.32228915276227,1.76579877539809,0.013,0.003,0.003,0.001,0.006,0.003,0.007,0.02,1,0.024,0.008,0.002,1,-0.242535370276211,0.789804826796753
"4018","noroBE",10,3,"lin",291,2.37851894741334,3.75608351433017,0.014,0.005,0.003,0.002,0.006,0.007,0.005,0.01,0.024,1,0.02,0.004,2,-0.195307986947566,0.789804826796753
"4019","noroBE",11,3,"lin",291,1.97786336971069,2.78214615578184,0.01,0.008,0.005,0.002,0.01,0.012,0.007,0.008,0.008,0.02,1,0.006,1,-0.586257224150415,0.789804826796753
"4020","noroBE",12,3,"lin",291,1.48513594843516,1.98223782564718,0.002,0.009,0.013,0.013,0.005,0.014,0.007,0.004,0.002,0.004,0.006,1,0,-1.05484422827077,0.789804826796753
"4021","noroBE",1,4,"lin",291,2.04785540916512,2.83081751276001,1,0.003,0.002,0.001,0.009,0.004,0.006,0.014,0.014,0.017,0.012,0.003,4,1.16026193605102,1.17395199050987
"4022","noroBE",2,4,"lin",291,1.25764636151579,1.54758930507622,0.003,1,0.008,0.004,0.007,0.009,0.012,0.006,0.004,0.006,0.01,0.01,4,2.20442637406971,1.17395199050987
"4023","noroBE",3,4,"lin",291,2.03043151163943,2.84029799642694,0.002,0.008,1,0.012,0.005,0.006,0.016,0.007,0.004,0.004,0.006,0.015,3,0.575302867184763,1.17395199050987
"4024","noroBE",4,4,"lin",291,1.85698883057793,2.56001661281873,0.001,0.004,0.012,1,0.002,0.005,0.006,0.003,0.002,0.002,0.003,0.016,4,1.33937763502908,1.17395199050987
"4025","noroBE",5,4,"lin",291,1.80097394828194,2.41954432706144,0.009,0.007,0.005,0.002,1,0.005,0.015,0.015,0.007,0.008,0.012,0.006,4,1.41372058894952,1.17395199050987
"4026","noroBE",6,4,"lin",291,1.68784778277417,2.28254200558235,0.004,0.009,0.006,0.005,0.005,1,0.007,0.005,0.004,0.009,0.015,0.016,3,0.868510012126034,1.17395199050987
"4027","noroBE",7,4,"lin",291,2.99166695323563,4.91474640203,0.006,0.012,0.016,0.006,0.015,0.007,1,0.023,0.009,0.006,0.008,0.009,3,0.00375883500226342,1.17395199050987
"4028","noroBE",8,4,"lin",291,1.68312127576577,2.3535294206606,0.014,0.006,0.007,0.003,0.015,0.005,0.023,1,0.023,0.013,0.01,0.005,2,0.206553836112106,1.17395199050987
"4029","noroBE",9,4,"lin",291,1.34918932461445,1.8113652517279,0.014,0.004,0.004,0.002,0.007,0.004,0.009,0.023,1,0.029,0.01,0.003,2,0.48356142869062,1.17395199050987
"4030","noroBE",10,4,"lin",291,2.70231508760326,4.53242532238076,0.017,0.006,0.004,0.002,0.008,0.009,0.006,0.013,0.029,1,0.025,0.005,0,-1.2693186389451,1.17395199050987
"4031","noroBE",11,4,"lin",291,2.28239658147543,3.36467884786817,0.012,0.01,0.006,0.003,0.012,0.015,0.008,0.01,0.01,0.025,1,0.008,5,1.48154303518669,1.17395199050987
"4032","noroBE",12,4,"lin",291,1.73304191911941,2.41643300350742,0.003,0.01,0.015,0.016,0.006,0.016,0.009,0.005,0.003,0.005,0.008,1,0,-1.11486347730879,1.17395199050987
"4033","noroBE",1,1,"lin",292,1.50432643723869,1.88127371707303,1,0,0,0,0,0,0,0,0,0,0,0,3,1.09046272092749,0.447226016290739
"4034","noroBE",2,1,"lin",292,0.92751561412651,1.07081320749661,0,1,0,0,0,0,0,0,0,0,0,0,2,1.03641602283849,0.447226016290739
"4035","noroBE",3,1,"lin",292,1.57102554085295,1.98214016810957,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.405591040170039,0.447226016290739
"4036","noroBE",4,1,"lin",292,1.17252643183991,1.40152972150888,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.145731852106341,0.447226016290739
"4037","noroBE",5,1,"lin",292,1.26125962925627,1.52623495070839,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.211476254000279,0.447226016290739
"4038","noroBE",6,1,"lin",292,1.08207460698611,1.27710884099091,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.0726264566636228,0.447226016290739
"4039","noroBE",7,1,"lin",292,1.98083065942474,2.63439919600508,0,0,0,0,0,0,1,0,0,0,0,0,3,0.627921795382314,0.447226016290739
"4040","noroBE",8,1,"lin",292,1.11026461490857,1.31559320980605,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.0961336326269854,0.447226016290739
"4041","noroBE",9,1,"lin",292,1.01666552005266,1.18883359655157,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.0152847498549476,0.447226016290739
"4042","noroBE",10,1,"lin",292,1.43220178638272,1.7738702226243,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.324508170415908,0.447226016290739
"4043","noroBE",11,1,"lin",292,1.44089832438536,1.78672867936011,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.07796344108013,0.447226016290739
"4044","noroBE",12,1,"lin",292,1.34952863568577,1.65289026374635,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0496876644294,0.447226016290739
"4045","noroBE",1,2,"lin",292,1.70597140537037,2.23077976844181,1,0.002,0.001,0.001,0.004,0.002,0.003,0.007,0.007,0.008,0.006,0.001,1,-0.472670787294197,0.776381519620713
"4046","noroBE",2,2,"lin",292,1.08395386059112,1.29308950416382,0.002,1,0.004,0.002,0.004,0.004,0.006,0.003,0.001,0.003,0.005,0.005,1,-0.0738288967254881,0.776381519620713
"4047","noroBE",3,2,"lin",292,1.81530105070724,2.42831834384013,0.001,0.004,1,0.006,0.002,0.003,0.008,0.003,0.001,0.002,0.003,0.008,4,1.40197022280809,0.776381519620713
"4048","noroBE",4,2,"lin",292,1.46569727186251,1.87772859800196,0.001,0.002,0.006,1,0.001,0.002,0.003,0.001,0.001,0.001,0.001,0.008,1,-0.339850007176465,0.776381519620713
"4049","noroBE",5,2,"lin",292,1.50672914652321,1.92197256676606,0.004,0.004,0.002,0.001,1,0.002,0.007,0.007,0.003,0.003,0.006,0.003,1,-0.365512549767676,0.776381519620713
"4050","noroBE",6,2,"lin",292,1.30883176889648,1.6441213506727,0.002,0.004,0.003,0.002,0.002,1,0.003,0.002,0.002,0.004,0.007,0.008,4,2.0988138081974,0.776381519620713
"4051","noroBE",7,2,"lin",292,2.39062041923544,3.51645003324367,0.003,0.006,0.008,0.003,0.007,0.003,1,0.011,0.004,0.002,0.004,0.004,5,1.39150584272135,0.776381519620713
"4052","noroBE",8,2,"lin",292,1.32735022974716,1.70064698940844,0.007,0.003,0.003,0.001,0.007,0.002,0.011,1,0.011,0.005,0.004,0.002,1,-0.251018403307515,0.776381519620713
"4053","noroBE",9,2,"lin",292,0.979922055518655,1.19910718959876,0.007,0.001,0.001,0.001,0.003,0.002,0.004,0.011,1,0.013,0.004,0.001,1,0.018335393949792,0.776381519620713
"4054","noroBE",10,2,"lin",292,1.81947977117929,2.54733310755548,0.008,0.003,0.002,0.001,0.003,0.004,0.002,0.005,0.013,1,0.011,0.002,2,0.11310531283198,0.776381519620713
"4055","noroBE",11,2,"lin",292,1.79750714576171,2.4228622867441,0.006,0.005,0.003,0.001,0.006,0.007,0.004,0.004,0.004,0.011,1,0.004,1,-0.51235410260245,0.776381519620713
"4056","noroBE",12,2,"lin",292,1.5838737976203,2.09602374903942,0.001,0.005,0.008,0.008,0.003,0.008,0.004,0.002,0.001,0.002,0.004,1,0,-1.09401297981513,0.776381519620713
"4057","noroBE",1,3,"lin",292,1.95001551893221,2.65332123976548,1,0.003,0.002,0.001,0.007,0.004,0.005,0.011,0.011,0.013,0.01,0.002,4,1.25850706104468,1.2067838283908
"4058","noroBE",2,3,"lin",292,1.23153180378327,1.50794477955515,0.003,1,0.007,0.003,0.006,0.007,0.01,0.005,0.003,0.005,0.008,0.009,4,2.25448224658877,1.2067838283908
"4059","noroBE",3,3,"lin",292,2.03090466123772,2.83379246878782,0.002,0.007,1,0.01,0.004,0.005,0.013,0.006,0.003,0.003,0.005,0.014,3,0.575681779055808,1.2067838283908
"4060","noroBE",4,3,"lin",292,1.76452416181827,2.38723918455127,0.001,0.003,0.01,1,0.002,0.004,0.005,0.003,0.001,0.002,0.002,0.014,4,1.44684501735046,1.2067838283908
"4061","noroBE",5,3,"lin",292,1.74002709353827,2.31227439498515,0.007,0.006,0.004,0.002,1,0.004,0.012,0.012,0.006,0.006,0.01,0.005,4,1.4862215274952,1.2067838283908
"4062","noroBE",6,3,"lin",292,1.57570374942382,2.08329310667455,0.004,0.007,0.005,0.004,0.004,1,0.006,0.004,0.003,0.007,0.012,0.014,3,0.98679091532945,1.2067838283908
"4063","noroBE",7,3,"lin",292,2.83347499859347,4.51627977186251,0.005,0.01,0.013,0.005,0.012,0.006,1,0.019,0.007,0.004,0.007,0.008,3,0.0783590256666932,1.2067838283908
"4064","noroBE",8,3,"lin",292,1.56436841569923,2.12720135962043,0.011,0.005,0.006,0.003,0.012,0.004,0.019,1,0.018,0.009,0.008,0.004,2,0.298686131899787,1.2067838283908
"4065","noroBE",9,3,"lin",292,1.14500267033744,1.4607169362917,0.011,0.003,0.003,0.001,0.006,0.003,0.007,0.018,1,0.022,0.008,0.002,2,0.707427154236218,1.2067838283908
"4066","noroBE",10,3,"lin",292,2.3146290410664,3.58555344178702,0.013,0.005,0.003,0.002,0.006,0.007,0.004,0.009,0.022,1,0.019,0.004,0,-1.22237173138068,1.2067838283908
"4067","noroBE",11,3,"lin",292,2.14650396850971,3.08698939547777,0.01,0.008,0.005,0.002,0.01,0.012,0.007,0.008,0.008,0.019,1,0.007,5,1.62408854834279,1.2067838283908
"4068","noroBE",12,3,"lin",292,1.76932488064287,2.47038896106522,0.002,0.009,0.014,0.014,0.005,0.014,0.008,0.004,0.002,0.004,0.007,1,0,-1.12570583103113,1.2067838283908
"4069","noroBE",1,4,"lin",292,2.19722505491513,3.0924958191581,1,0.003,0.002,0.001,0.009,0.004,0.006,0.014,0.013,0.016,0.012,0.003,3,0.456498388700318,0.93410672983653
"4070","noroBE",2,4,"lin",292,1.38629115504681,1.73738744314657,0.003,1,0.009,0.004,0.007,0.009,0.012,0.006,0.003,0.006,0.01,0.011,3,1.22426896475309,0.93410672983653
"4071","noroBE",3,4,"lin",292,2.27204288244801,3.28217701087698,0.002,0.009,1,0.012,0.005,0.006,0.016,0.007,0.004,0.004,0.006,0.016,3,0.401813752680303,0.93410672983653
"4072","noroBE",4,4,"lin",292,2.02137402878085,2.84698805509793,0.001,0.004,0.012,1,0.002,0.005,0.006,0.004,0.002,0.002,0.003,0.016,6,2.35798094242369,0.93410672983653
"4073","noroBE",5,4,"lin",292,1.97109302566157,2.70878798832155,0.009,0.007,0.005,0.002,1,0.005,0.015,0.015,0.007,0.008,0.013,0.006,1,-0.590028958940048,0.93410672983653
"4074","noroBE",6,4,"lin",292,1.81736735321611,2.4977086654373,0.004,0.009,0.006,0.005,0.005,1,0.007,0.005,0.004,0.008,0.015,0.017,1,-0.517185567610129,0.93410672983653
"4075","noroBE",7,4,"lin",292,3.25898842832362,5.52020867132766,0.006,0.012,0.016,0.006,0.015,0.007,1,0.024,0.009,0.006,0.009,0.01,3,-0.110230712006906,0.93410672983653
"4076","noroBE",8,4,"lin",292,1.80405373883554,2.56255447729952,0.014,0.006,0.007,0.004,0.015,0.005,0.024,1,0.021,0.012,0.01,0.006,1,-0.502283049519899,0.93410672983653
"4077","noroBE",9,4,"lin",292,1.31690965910016,1.73119839721713,0.013,0.003,0.004,0.002,0.007,0.004,0.009,0.021,1,0.027,0.01,0.003,0,-1.00088127059985,0.93410672983653
"4078","noroBE",10,4,"lin",292,2.76612678062359,4.62914356111073,0.016,0.006,0.004,0.002,0.008,0.008,0.006,0.012,0.027,1,0.024,0.005,2,-0.356082244663187,0.93410672983653
"4079","noroBE",11,4,"lin",292,2.48149435958826,3.7530336443185,0.012,0.01,0.006,0.003,0.013,0.015,0.009,0.01,0.01,0.024,1,0.008,2,-0.248542106674065,0.93410672983653
"4080","noroBE",12,4,"lin",292,1.99135370587409,2.89098817610065,0.003,0.011,0.016,0.016,0.006,0.017,0.01,0.006,0.003,0.005,0.008,1,2,0.00508518605505752,0.93410672983653
"4081","noroBE",1,1,"lin",293,1.8829700896223,2.47272621800409,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.561510621032301,0.753650370185317
"4082","noroBE",2,1,"lin",293,1.16307904900112,1.38809022267607,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.138416965047898,0.753650370185317
"4083","noroBE",3,1,"lin",293,1.71718523948189,2.2076636696109,0,0,1,0,0,0,0,0,0,0,0,0,4,1.53639971039993,0.753650370185317
"4084","noroBE",4,1,"lin",293,1.40544735631842,1.73400742866542,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.307899508850597,0.753650370185317
"4085","noroBE",5,1,"lin",293,1.48984108449199,1.85904433198433,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.359261215364386,0.753650370185317
"4086","noroBE",6,1,"lin",293,1.26225000567287,1.52726862204644,0,0,0,0,0,1,0,0,0,0,0,0,4,2.21531797892588,0.753650370185317
"4087","noroBE",7,1,"lin",293,2.62635000942155,3.77368655262018,0,0,0,0,0,0,1,0,0,0,0,0,5,1.22189466271968,0.753650370185317
"4088","noroBE",8,1,"lin",293,1.34360394528422,1.64388515751339,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.267992354712461,0.753650370185317
"4089","noroBE",9,1,"lin",293,0.991033364852691,1.15439955147112,0,0,0,0,0,0,0,0,1,0,0,0,1,0.00834548198507043,0.753650370185317
"4090","noroBE",10,1,"lin",293,1.69122494826437,2.16698543818249,0,0,0,0,0,0,0,0,0,1,0,0,2,0.209755910243556,0.753650370185317
"4091","noroBE",11,1,"lin",293,1.52603055420936,1.91338815121047,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.380285205899475,0.753650370185317
"4092","noroBE",12,1,"lin",293,1.28145807193582,1.55460380572041,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.02776668936431,0.753650370185317
"4093","noroBE",1,2,"lin",293,2.07329967882878,2.84153603459182,1,0.002,0.001,0.001,0.005,0.002,0.003,0.007,0.007,0.008,0.006,0.001,4,1.14297724901748,1.21222384290283
"4094","noroBE",2,2,"lin",293,1.28167135690395,1.57236881975018,0.002,1,0.005,0.002,0.004,0.005,0.006,0.003,0.001,0.003,0.005,0.006,4,2.16782764237849,1.21222384290283
"4095","noroBE",3,2,"lin",293,1.95426691187508,2.66423923296207,0.001,0.005,1,0.006,0.002,0.003,0.009,0.003,0.002,0.002,0.003,0.008,3,0.640669781543705,1.21222384290283
"4096","noroBE",4,2,"lin",293,1.7128240496746,2.2700591772595,0.001,0.002,0.006,1,0.001,0.002,0.003,0.002,0.001,0.001,0.001,0.009,4,1.51803220908943,1.21222384290283
"4097","noroBE",5,2,"lin",293,1.72825504982549,2.27209254518204,0.005,0.004,0.002,0.001,1,0.003,0.008,0.008,0.003,0.004,0.007,0.003,4,1.50711559223028,1.21222384290283
"4098","noroBE",6,2,"lin",293,1.53108398224414,1.98253543547622,0.002,0.005,0.003,0.002,0.003,1,0.003,0.002,0.002,0.004,0.008,0.009,3,1.04324542133888,1.21222384290283
"4099","noroBE",7,2,"lin",293,3.02168081107927,4.79465979193706,0.003,0.006,0.009,0.003,0.008,0.003,1,0.012,0.004,0.002,0.004,0.005,3,-0.00990140047900268,1.21222384290283
"4100","noroBE",8,2,"lin",293,1.58276189607119,2.10256656212371,0.007,0.003,0.003,0.002,0.008,0.002,0.012,1,0.011,0.005,0.005,0.002,2,0.287745861728772,1.21222384290283
"4101","noroBE",9,2,"lin",293,1.15392443977165,1.43571625142295,0.007,0.001,0.002,0.001,0.003,0.002,0.004,0.011,1,0.012,0.004,0.001,2,0.706114032102322,1.21222384290283
"4102","noroBE",10,2,"lin",293,2.19922697252201,3.22681008422091,0.008,0.003,0.002,0.001,0.004,0.004,0.002,0.005,0.012,1,0.012,0.002,0,-1.2242873172754,1.21222384290283
"4103","noroBE",11,2,"lin",293,1.93090148162936,2.64984535735731,0.006,0.005,0.003,0.001,0.007,0.008,0.004,0.005,0.004,0.012,1,0.004,5,1.88538724527963,1.21222384290283
"4104","noroBE",12,2,"lin",293,1.52392196772496,2.00407443562782,0.001,0.006,0.008,0.009,0.003,0.009,0.005,0.002,0.001,0.002,0.004,1,0,-1.0764796035553,1.21222384290283
"4105","noroBE",1,3,"lin",293,2.25110842738625,3.18571543754205,1,0.003,0.002,0.001,0.008,0.004,0.005,0.012,0.012,0.014,0.011,0.002,3,0.419580651920103,0.930043802499163
"4106","noroBE",2,3,"lin",293,1.40438835103142,1.76233847431023,0.003,1,0.008,0.003,0.007,0.008,0.011,0.005,0.003,0.005,0.009,0.01,3,1.20193930381412,0.930043802499163
"4107","noroBE",3,3,"lin",293,2.23005742996127,3.19210892254462,0.002,0.008,1,0.011,0.004,0.005,0.015,0.006,0.003,0.003,0.005,0.014,3,0.430942653357471,0.930043802499163
"4108","noroBE",4,3,"lin",293,1.98926677752125,2.77931493768676,0.001,0.003,0.011,1,0.002,0.004,0.006,0.003,0.002,0.002,0.003,0.014,6,2.40577437476542,0.930043802499163
"4109","noroBE",5,3,"lin",293,1.96504213952157,2.69241696796665,0.008,0.007,0.004,0.002,1,0.005,0.014,0.014,0.006,0.007,0.011,0.005,1,-0.588132417650349,0.930043802499163
"4110","noroBE",6,3,"lin",293,1.78492063374052,2.43215479020418,0.004,0.008,0.005,0.004,0.005,1,0.006,0.004,0.003,0.007,0.013,0.014,1,-0.503303719748185,0.930043802499163
"4111","noroBE",7,3,"lin",293,3.36480031005285,5.74007682421605,0.005,0.011,0.015,0.006,0.014,0.006,1,0.021,0.008,0.005,0.007,0.008,3,-0.152263688561677,0.930043802499163
"4112","noroBE",8,3,"lin",293,1.81878318647817,2.56993990543888,0.012,0.005,0.006,0.003,0.014,0.004,0.021,1,0.019,0.01,0.008,0.005,1,-0.510748890532371,0.930043802499163
"4113","noroBE",9,3,"lin",293,1.32132585757588,1.72608915601284,0.012,0.003,0.003,0.002,0.006,0.003,0.008,0.019,1,0.023,0.008,0.003,0,-1.00572286038785,0.930043802499163
"4114","noroBE",10,3,"lin",293,2.68588277654452,4.38093183476172,0.014,0.005,0.003,0.002,0.007,0.007,0.005,0.01,0.023,1,0.02,0.004,2,-0.327692611442922,0.930043802499163
"4115","noroBE",11,3,"lin",293,2.35834013054685,3.48431196980347,0.011,0.009,0.005,0.003,0.011,0.013,0.007,0.008,0.008,0.02,1,0.007,2,-0.191971576384574,0.930043802499163
"4116","noroBE",12,3,"lin",293,1.84955349853758,2.60126384006285,0.002,0.01,0.014,0.014,0.005,0.014,0.008,0.005,0.003,0.004,0.007,1,2,0.0932802907312413,0.930043802499163
"4117","noroBE",1,4,"lin",293,2.49375777039017,3.64322487225638,1,0.004,0.003,0.001,0.009,0.005,0.006,0.015,0.014,0.018,0.013,0.003,3,0.265225563701569,1.00393705617261
"4118","noroBE",2,4,"lin",293,1.56646528595411,2.01244413165501,0.004,1,0.009,0.004,0.008,0.009,0.014,0.007,0.004,0.006,0.011,0.012,2,0.305606059995278,1.00393705617261
"4119","noroBE",3,4,"lin",293,2.51960836551712,3.75389462694071,0.003,0.009,1,0.013,0.006,0.006,0.018,0.008,0.004,0.004,0.006,0.017,4,0.764074284554755,1.00393705617261
"4120","noroBE",4,4,"lin",293,2.25784977259182,3.28524830984675,0.001,0.004,0.013,1,0.003,0.006,0.007,0.004,0.002,0.002,0.003,0.017,3,0.40945645737855,1.00393705617261
"4121","noroBE",5,4,"lin",293,2.21493571276397,3.1431680893482,0.009,0.008,0.006,0.003,1,0.006,0.017,0.017,0.008,0.009,0.014,0.006,2,-0.121234096041998,1.00393705617261
"4122","noroBE",6,4,"lin",293,2.03887689791403,2.8908940792428,0.005,0.009,0.006,0.006,0.006,1,0.008,0.005,0.005,0.009,0.016,0.017,4,1.15342342126305,1.00393705617261
"4123","noroBE",7,4,"lin",293,3.77179776797735,6.80493831286946,0.006,0.014,0.018,0.007,0.017,0.008,1,0.026,0.01,0.006,0.009,0.01,1,-1.06255016821546,1.00393705617261
"4124","noroBE",8,4,"lin",293,2.07518115118186,3.06871596850364,0.015,0.007,0.008,0.004,0.017,0.005,0.026,1,0.023,0.013,0.011,0.006,5,1.66963148653893,1.00393705617261
"4125","noroBE",9,4,"lin",293,1.5039394373467,2.03531209795235,0.014,0.004,0.004,0.002,0.008,0.005,0.01,0.023,1,0.029,0.011,0.004,0,-1.05418016588277,1.00393705617261
"4126","noroBE",10,4,"lin",293,3.16123316782185,5.58845240405415,0.018,0.006,0.004,0.002,0.009,0.009,0.006,0.013,0.029,1,0.026,0.006,5,0.777823182886934,1.00393705617261
"4127","noroBE",11,4,"lin",293,2.75180963106691,4.30559880076346,0.013,0.011,0.006,0.003,0.014,0.016,0.009,0.011,0.011,0.026,1,0.009,1,-0.844248173914232,1.00393705617261
"4128","noroBE",12,4,"lin",293,2.15934778960715,3.19577663310441,0.003,0.012,0.017,0.017,0.006,0.017,0.01,0.006,0.004,0.006,0.009,1,1,-0.648523219251835,1.00393705617261
"4129","noroBE",1,1,"lin",294,1.96199949302181,2.60122861457356,1,0,0,0,0,0,0,0,0,0,0,0,4,1.26361573808073,1.22027747937164
"4130","noroBE",2,1,"lin",294,1.32985804617453,1.62353464443598,0,1,0,0,0,0,0,0,0,0,0,0,4,2.09557674490334,1.22027747937164
"4131","noroBE",3,1,"lin",294,2.36596447082335,3.29551972000094,0,0,1,0,0,0,0,0,0,0,0,0,3,0.34926224203319,1.22027747937164
"4132","noroBE",4,1,"lin",294,1.67961073849582,2.14807455867032,0,0,0,1,0,0,0,0,0,0,0,0,4,1.58320142177197,1.22027747937164
"4133","noroBE",5,1,"lin",294,1.68686589359875,2.15938555621925,0,0,0,0,1,0,0,0,0,0,0,0,4,1.57411231321501,1.22027747937164
"4134","noroBE",6,1,"lin",294,2.0294190003595,2.7133341351886,0,0,0,0,0,1,0,0,0,0,0,0,3,0.589223617297476,1.22027747937164
